"ID","Local","Irradiance_[W/m^2]","T_ambient_[Degrees Celsius]","T_ground_[Degrees Celsius]","Wind_[m/s]","Cloud_[okta]","Pressure_[Pa]","Rain_[mm/hr]","Diffuse_[W/m^2]","Direct_[W/m^2]","Elevation_[Degrees]","Azimuth_[Degrees]"
5640,"0000-08-22 23:30:00",0,15.242,13.801,3.811,4.479,101605.754,0.023,0,0,-25.126,318.642
5641,"0000-08-23 00:30:00",0,15.028,13.676,3.822,4.597,101583.959,0.02,0,0,-24.145,14.453
5642,"0000-08-23 01:30:00",0,14.847,13.53,3.791,4.62,101568.53,0.015,0,0,-20.774,29.942
5643,"0000-08-23 02:30:00",0,14.549,13.345,3.764,5.356,101548.938,0.009,0,0,-15.382,44.338
5644,"0000-08-23 03:30:00",0,14.381,13.192,3.848,5.539,101539.102,0.032,0,0,-8.443,57.597
5645,"0000-08-23 04:30:00",4.175,14.324,13.102,3.996,5.008,101542.938,0.041,4.045,0.047,-0.429,69.972
5646,"0000-08-23 05:30:00",50.836,14.993,13.174,4.068,4.425,101548.694,0.042,41.578,8.183,8.235,81.895
5647,"0000-08-23 06:30:00",141.421,16.305,13.873,4.289,5.259,101556.366,0.047,95.661,43.206,17.159,93.892
5648,"0000-08-23 07:30:00",247.144,17.586,14.586,4.792,5.049,101556.368,0.105,144.711,98.622,25.948,106.596
5649,"0000-08-23 08:30:00",347.947,18.735,15.233,5.088,5.179,101563.183,0.07,182.04,160.785,34.127,120.751
5650,"0000-08-23 09:30:00",423.428,19.613,15.893,5.336,5.396,101553.47,0.201,203.108,214.884,41.075,137.168
5651,"0000-08-23 10:30:00",450.616,20.159,16.31,5.57,5.609,101541.183,0.086,228.237,215.157,45.975,156.354
5652,"0000-08-23 11:30:00",464.863,20.507,16.668,5.757,5.229,101530.448,0.102,237.742,219.543,47.97,177.767
5653,"0000-08-23 12:30:00",474.757,20.851,17.105,5.93,5.176,101505.832,0.163,234.34,234.467,46.616,199.419
5654,"0000-08-23 13:30:00",446.314,20.992,17.528,6.046,4.89,101497.507,0.092,214.154,227.73,42.217,219.132
5655,"0000-08-23 14:30:00",380.17,20.989,17.876,5.998,4.723,101491.016,0.096,188.758,188.336,35.592,236.068
5656,"0000-08-23 15:30:00",285.987,20.66,18.085,5.863,4.836,101486.24,0.025,150.845,135.138,27.588,250.597
5657,"0000-08-23 16:30:00",197.099,20.121,18.241,5.577,4.258,101480.609,0.087,107.078,91.918,18.861,263.516
5658,"0000-08-23 17:30:00",86.338,19.023,18.272,4.88,4.358,101483.548,0.114,58.116,28.965,9.909,275.588
5659,"0000-08-23 18:30:00",11.99,17.602,17.307,4.252,4.339,101499.302,0.073,10.417,1.641,1.132,287.468
5660,"0000-08-23 19:30:00",0,16.652,16.42,3.964,4.295,101513.874,0.067,0,0,-7.077,299.709
5661,"0000-08-23 20:30:00",0,16.079,15.59,3.944,3.646,101505.499,0.063,0,0,-14.325,312.802
5662,"0000-08-23 21:30:00",0,15.705,14.836,4.015,3.956,101492.198,0.127,0,0,-20.09,326.936
5663,"0000-08-23 22:30:00",0,15.32,14.089,4.129,3.763,101477.463,0.171,0,0,-23.946,342.263
5664,"0000-08-23 23:30:00",0,14.929,13.381,4.038,4.25,101455.138,0.196,0,0,-25.467,318.706
5665,"0000-08-24 00:30:00",0.007,14.748,13.271,3.86,4.803,101450.234,0.071,0,0,-24.467,14.574
5666,"0000-08-24 01:30:00",0.009,14.546,13.192,3.818,5.391,101434.562,0.033,0,0,-21.075,30.113
5667,"0000-08-24 02:30:00",0.009,14.43,13.213,3.801,5.966,101413.637,0.055,0,0,-15.66,44.544
5668,"0000-08-24 03:30:00",0.012,14.326,13.141,3.824,5.341,101397.671,0.149,0,0,-8.699,57.824
5669,"0000-08-24 04:30:00",3.469,14.316,13.073,3.893,4.987,101398.972,0.045,3.417,0.027,-0.669,70.214
5670,"0000-08-24 05:30:00",48.974,15.117,13.161,4.205,5.323,101407.459,0.101,38.676,10.108,8.004,82.147
5671,"0000-08-24 06:30:00",141.096,16.399,13.92,4.526,4.703,101428.257,0.23,88.75,51.998,16.929,94.155
5672,"0000-08-24 07:30:00",249.927,17.658,14.697,4.894,4.87,101441.033,0.12,136.36,111.832,25.711,106.867
5673,"0000-08-24 08:30:00",362.021,18.834,15.391,5.171,4.831,101450.024,0.009,177.619,182.423,33.873,121.023
5674,"0000-08-24 09:30:00",442.985,19.726,15.937,5.324,4.702,101448.511,0.071,213.973,226.68,40.796,137.421
5675,"0000-08-24 10:30:00",491.533,20.472,16.381,5.533,5.03,101439.9,0.079,235.433,253.431,45.666,156.553
5676,"0000-08-24 11:30:00",521.953,21.01,16.727,5.804,4.638,101430.278,0.02,243.65,278.276,47.64,177.869
5677,"0000-08-24 12:30:00",519.913,21.232,17.091,6.136,4.857,101422.171,0.078,244.609,273.962,46.276,199.409
5678,"0000-08-24 13:30:00",448.91,21.146,17.425,6.297,4.979,101410.699,0.106,223.419,224.476,41.884,219.037
5679,"0000-08-24 14:30:00",355.352,20.818,17.643,6.22,5.122,101404.104,0.105,179.007,175.47,35.272,235.927
5680,"0000-08-24 15:30:00",265.841,20.401,17.823,5.993,4.815,101391.665,0.16,145.013,118.361,27.276,250.437
5681,"0000-08-24 16:30:00",161.388,19.486,17.854,5.687,4.736,101383.768,0.259,98.479,61.068,18.557,263.353
5682,"0000-08-24 17:30:00",72.33,18.49,17.86,5.154,4.82,101387.509,0.142,51.462,20.175,9.603,275.43
5683,"0000-08-24 18:30:00",11.33,17.302,16.97,4.685,4.874,101403.433,0.056,8.794,2.399,0.822,287.322
5684,"0000-08-24 19:30:00",0,16.575,16.163,4.302,5.202,101423.686,0.035,0,0,-7.395,299.582
5685,"0000-08-24 20:30:00",0,16.083,15.447,4.204,4.685,101419.653,0.054,0,0,-14.635,312.663
5686,"0000-08-24 21:30:00",0,15.785,14.834,4.29,5.502,101414.667,0.042,0,0,-20.428,326.878
5687,"0000-08-24 22:30:00",0,15.493,14.3,4.434,5.021,101410.324,0.046,0,0,-24.29,342.261
5688,"0000-08-24 23:30:00",0,15.193,13.739,4.437,5.026,101390.534,0.081,0,0,-25.807,322.139
5689,"0000-08-25 00:30:00",0,14.954,13.633,4.462,5.386,101372.298,0.161,0,0,-24.795,14.704
5690,"0000-08-25 01:30:00",0,14.714,13.476,4.568,5.797,101360.323,0.171,0,0,-21.381,30.294
5691,"0000-08-25 02:30:00",0,14.657,13.425,4.649,5.737,101337.593,0.289,0,0,-15.941,44.759
5692,"0000-08-25 03:30:00",0,14.464,13.267,4.551,5.496,101321.584,0.16,0,0,-8.959,58.061
5693,"0000-08-25 04:30:00",2.965,14.533,13.284,4.539,5.657,101329.991,0.152,2.875,0.028,-0.912,70.466
5694,"0000-08-25 05:30:00",45.991,15.149,13.448,4.617,5.232,101344.741,0.197,37.321,8.397,7.77,82.41
5695,"0000-08-25 06:30:00",134.588,16.313,14.22,4.671,4.807,101355.244,0.075,92.368,41.525,16.697,94.428
5696,"0000-08-25 07:30:00",239.499,17.537,14.94,4.935,5.045,101366.128,0.043,143.319,94.602,25.471,107.149
5697,"0000-08-25 08:30:00",336.91,18.517,15.286,5.282,5.537,101362.447,0.018,196.479,136.284,33.612,121.305
5698,"0000-08-25 09:30:00",421.742,19.44,15.795,5.473,4.876,101356.211,0.027,234.848,182.521,40.507,137.681
5699,"0000-08-25 10:30:00",457.873,20.084,16.172,5.673,4.992,101347.336,0.05,255.464,197.093,45.348,156.759
5700,"0000-08-25 11:30:00",479.681,20.82,16.956,5.72,4.696,101356.88,0.059,255.76,217.123,47.297,178.246
5701,"0000-08-25 12:30:00",466.773,20.954,17.257,5.564,5.181,101343.686,0.149,239.184,221.791,45.926,199.404
5702,"0000-08-25 13:30:00",411.252,21.03,17.553,5.449,5.212,101324.612,0.145,217.425,187.989,41.54,218.944
5703,"0000-08-25 14:30:00",364.337,20.946,17.814,5.516,5.042,101307.258,0.204,188.5,173.69,34.941,235.786
5704,"0000-08-25 15:30:00",260.498,20.457,17.962,5.428,4.934,101294.989,0.139,150.393,108.732,26.955,250.277
5705,"0000-08-25 16:30:00",163.728,19.765,18.087,5.176,5.177,101283.352,0.064,100.946,61.224,18.241,263.19
5706,"0000-08-25 17:30:00",69.714,18.787,18.145,4.598,5.433,101283.059,0.188,51.435,17.522,9.288,275.273
5707,"0000-08-25 18:30:00",8.824,17.497,17.248,4.101,5.278,101301.761,0.214,7.5,1.041,0.502,287.177
5708,"0000-08-25 19:30:00",0,16.706,16.444,4.051,4.719,101310.963,0.07,0,0,-7.723,299.456
5709,"0000-08-25 20:30:00",0,16.263,15.726,4.068,4.521,101309.11,0.026,0,0,-14.974,312.567
5710,"0000-08-25 21:30:00",0,15.787,14.933,4.135,4.478,101348.897,0.06,0,0,-20.777,326.823
5711,"0000-08-25 22:30:00",0,15.418,14.352,4.195,4.67,101340.674,0.118,0,0,-24.642,342.264
5712,"0000-08-25 23:30:00",0,15.12,13.784,4.202,4.897,101320.456,0.078,0,0,-26.153,322.208
5713,"0000-08-26 00:30:00",0,14.963,13.643,4.244,4.629,101305.131,0.08,0,0,-25.126,14.837
5714,"0000-08-26 01:30:00",0,14.838,13.521,4.42,4.083,101241.632,0.082,0,0,-21.688,30.478
5715,"0000-08-26 02:30:00",0,14.602,13.318,4.416,4.666,101278.984,0.039,0,0,-16.224,44.978
5716,"0000-08-26 03:30:00",0,14.433,13.214,4.429,4.696,101266.127,0.159,0,0,-9.22,58.3
5717,"0000-08-26 04:30:00",2.84,14.396,13.136,4.323,4.765,101272.06,0.126,2.822,0.018,-1.156,70.721
5718,"0000-08-26 05:30:00",46.565,15.114,13.287,4.604,4.68,101232.684,0.13,37.637,8.627,7.535,82.676
5719,"0000-08-26 06:30:00",135.373,16.356,14.06,4.885,4.804,101258.734,0.171,87.372,46.736,16.463,94.704
5720,"0000-08-26 07:30:00",238.473,17.572,14.714,5.433,4.821,101283.521,0.11,138.908,97.15,25.229,107.434
5721,"0000-08-26 08:30:00",342.172,18.595,15.358,5.766,4.991,101301.965,0.124,178.226,161.729,33.354,121.593
5722,"0000-08-26 09:30:00",413.567,19.316,15.942,5.928,4.783,101312.301,0.103,214.998,195.442,40.222,137.954
5723,"0000-08-26 10:30:00",449.902,19.799,16.272,5.934,4.913,101324.612,0.335,229.767,218.046,45.029,156.975
5724,"0000-08-26 11:30:00",447.342,20.12,16.638,5.947,5.335,101333.981,0.071,237.176,210.571,46.953,178.092
5725,"0000-08-26 12:30:00",448.492,20.224,16.986,6.012,5.391,101338.688,0.31,227.441,221.274,45.572,199.401
5726,"0000-08-26 13:30:00",413.712,20.341,17.253,6.169,5.219,101335.872,0.051,217.531,199.664,41.193,218.853
5727,"0000-08-26 14:30:00",354.116,20.235,17.412,6.264,5.647,101333.645,0.091,187.606,167.742,34.606,235.646
5728,"0000-08-26 15:30:00",239.407,19.674,17.444,6.332,5.234,101348.393,0.032,145.029,95.294,26.631,250.119
5729,"0000-08-26 16:30:00",148.75,18.977,17.502,6.068,6.063,101347.134,0.03,94.058,56.252,17.922,263.028
5730,"0000-08-26 17:30:00",59.14,18.064,17.501,5.537,5.636,101363.648,0.048,45.725,14.087,8.969,275.116
5731,"0000-08-26 18:30:00",8.651,17.057,16.726,5.135,4.963,101372.172,0.104,7.391,1.297,0.179,287.032
5732,"0000-08-26 19:30:00",0,16.417,16.052,4.953,4.55,101407.289,0.08,0,0,-8.055,299.329
5733,"0000-08-26 20:30:00",0,15.786,15.383,4.856,4.566,101417.245,0.158,0,0,-15.316,312.47
5734,"0000-08-26 21:30:00",0,15.317,14.673,4.887,4.605,101413.937,0.262,0,0,-21.128,326.77
5735,"0000-08-26 22:30:00",0,14.867,13.924,4.756,4.669,101405.996,0.277,0,0,-24.997,342.268
5736,"0000-08-26 23:30:00",0,14.66,13.397,4.7,4.386,101390.449,0.142,0,0,-26.502,322.28
5737,"0000-08-27 00:30:00",0,14.426,13.252,4.695,4.882,101375.49,0.153,0,0,-25.459,14.973
5738,"0000-08-27 01:30:00",0,14.338,13.17,4.761,5.605,101362.843,0.107,0,0,-21.998,30.666
5739,"0000-08-27 02:30:00",0,14.259,12.997,4.929,5.996,101349.816,0.163,0,0,-16.508,45.199
5740,"0000-08-27 03:30:00",0,14.159,12.814,4.868,5.415,101341.497,0.199,0,0,-9.482,58.544
5741,"0000-08-27 04:30:00",2.076,14.087,12.677,4.974,5.188,101351.332,0.162,1.997,0.014,-1.402,70.978
5742,"0000-08-27 05:30:00",42.714,14.705,12.713,4.912,5.459,101367.255,0.13,33.643,8.111,7.299,82.944
5743,"0000-08-27 06:30:00",123.604,15.82,13.414,5.228,5.762,101390.322,0.186,84.126,36.571,16.227,94.982
5744,"0000-08-27 07:30:00",226.479,16.948,14.101,5.426,5.501,101403.471,0.195,130.824,91.288,24.985,107.72
5745,"0000-08-27 08:30:00",313.624,17.794,14.722,5.827,5.327,101415.404,0.123,173.723,135.094,33.091,121.88
5746,"0000-08-27 09:30:00",369.465,18.47,15.239,5.953,5.896,101414.481,0.078,201.308,161.77,39.931,138.222
5747,"0000-08-27 10:30:00",408.989,18.98,15.608,6.146,5.906,101405.367,0.112,233.381,172.117,44.706,157.189
5748,"0000-08-27 11:30:00",415.76,19.205,15.975,6.318,6.115,101400.324,0.121,236.139,174.457,46.605,178.205
5749,"0000-08-27 12:30:00",395.523,19.296,16.151,6.304,5.837,101397.087,0.4,231.665,158.034,45.216,199.399
5750,"0000-08-27 13:30:00",366.715,19.271,16.398,6.405,5.866,101385.912,0.224,205.901,155.386,40.843,218.763
5751,"0000-08-27 14:30:00",327.523,19.183,16.721,6.473,5.425,101377.344,0.106,186.689,136.003,34.268,235.508
5752,"0000-08-27 15:30:00",230.972,18.866,16.808,6.347,5.996,101373.688,0.119,146.198,81.049,26.303,249.961
5753,"0000-08-27 16:30:00",142.333,18.335,16.848,6.036,5.77,101371.248,0.301,96.411,43.62,17.6,262.866
5754,"0000-08-27 17:30:00",60.585,17.473,16.811,5.636,5.614,101375.788,0.218,46.242,13.407,8.648,274.96
5755,"0000-08-27 18:30:00",6.981,16.536,16.002,5.202,5.4,101402.258,0.154,6.569,0.332,-0.147,286.886
5756,"0000-08-27 19:30:00",0,15.856,15.364,4.929,5.492,101424.066,0.231,0,0,-8.389,299.203
5757,"0000-08-27 20:30:00",0,15.497,14.812,4.794,5.004,101427.93,0.07,0,0,-15.661,312.374
5758,"0000-08-27 21:30:00",0,15.059,14.293,4.727,5.037,101418.813,0.236,0,0,-21.482,326.718
5759,"0000-08-27 22:30:00",0,14.893,13.869,4.671,5.304,101404.652,0.277,0,0,-25.355,342.273
5760,"0000-08-27 23:30:00",0.002,14.702,13.38,4.742,5.505,101388.979,0.282,0,0,-26.854,322.354
5761,"0000-08-28 00:30:00",0,14.585,13.217,4.829,5.049,101378.979,0.195,0,0,-25.794,15.113
5762,"0000-08-28 01:30:00",0,14.471,13.054,4.754,5.2,101365.901,0.048,0,0,-22.31,30.856
5763,"0000-08-28 02:30:00",0,14.258,12.911,4.886,4.572,101354.53,0.084,0,0,-16.794,45.425
5764,"0000-08-28 03:30:00",0,14.206,12.84,4.907,5.211,101353.355,0.08,0,0,-9.745,58.79
5765,"0000-08-28 04:30:00",1.831,14.031,12.692,4.772,4.698,101362.728,0.034,1.8,0.007,-1.648,71.238
5766,"0000-08-28 05:30:00",41.844,14.614,12.812,4.754,4.852,101378.441,0.012,33.697,7.985,7.061,83.215
5767,"0000-08-28 06:30:00",128.928,15.824,13.479,5.087,4.845,101390.711,0.087,81.947,46.363,15.99,95.262
5768,"0000-08-28 07:30:00",226.382,16.903,14.11,5.424,5.014,101419.701,0.17,127.941,96.057,24.739,108.008
5769,"0000-08-28 08:30:00",315.342,17.792,14.751,5.557,5.568,101431.251,0.175,172.01,138.384,32.827,122.169
5770,"0000-08-28 09:30:00",398.811,18.394,15.33,5.673,5.122,101433.183,0.221,203.596,189.063,39.638,138.492
5771,"0000-08-28 10:30:00",438.63,18.903,15.726,6.05,5.492,101433.813,0.18,229.513,203.022,44.381,157.402
5772,"0000-08-28 11:30:00",463.035,19.237,16.089,6.276,5.722,101439.359,0.133,234.801,221.925,46.254,178.318
5773,"0000-08-28 12:30:00",459.301,19.361,16.29,6.435,5.971,101439.401,0.102,240.512,214.923,44.857,199.398
5774,"0000-08-28 13:30:00",392.953,19.238,16.313,6.475,5.424,101432.763,0.21,209.784,180.017,40.49,218.676
5775,"0000-08-28 14:30:00",333.889,18.911,16.321,6.474,5.705,101434.11,0.266,179.277,150.785,33.926,235.371
5776,"0000-08-28 15:30:00",239.44,18.362,16.324,6.293,5.715,101434.319,0.29,140.692,95.644,25.972,249.804
5777,"0000-08-28 16:30:00",153.084,17.674,16.256,5.973,5.4,101435.705,0.293,93.069,57.597,17.273,262.705
5778,"0000-08-28 17:30:00",62.814,16.794,16.172,5.419,4.769,101442.429,0.181,45.19,16.732,8.323,274.803
5779,"0000-08-28 18:30:00",6.597,15.635,15.289,4.744,4.778,101462.638,0.186,6.211,0.227,-0.477,286.741
5780,"0000-08-28 19:30:00",0,14.989,14.53,4.42,4.878,101481.798,0.068,0,0,-8.728,299.076
5781,"0000-08-28 20:30:00",0,14.517,13.844,4.26,4.564,101482.219,0.052,0,0,-16.01,312.277
5782,"0000-08-28 21:30:00",0,14.144,13.224,4.308,4.765,101479.191,0.123,0,0,-21.84,326.666
5783,"0000-08-28 22:30:00",0,13.869,12.63,4.216,4.365,101467.006,0.047,0,0,-25.715,342.28
5784,"0000-08-28 23:30:00",0,13.585,12.073,4.258,4.172,101450.076,0.181,0,0,-27.208,322.43
5785,"0000-08-29 00:30:00",0,13.376,11.963,4.314,4.811,101431.501,0.12,0,0,-26.131,15.256
5786,"0000-08-29 01:30:00",0,13.237,11.858,4.33,4.584,101418.981,0.106,0,0,-22.624,31.05
5787,"0000-08-29 02:30:00",0,13.1,11.761,4.437,4.538,101402.595,0.075,0,0,-17.081,45.653
5788,"0000-08-29 03:30:00",0,12.893,11.615,4.404,4.97,101390.496,0.076,0,0,-10.01,59.04
5789,"0000-08-29 04:30:00",1.527,12.835,11.467,4.514,5.374,101393.522,0.153,1.469,0.012,-1.896,71.502
5790,"0000-08-29 05:30:00",40.599,13.442,11.49,4.67,5.197,101399.067,0.083,32.914,7.02,6.823,83.488
5791,"0000-08-29 06:30:00",126.555,14.686,12.131,4.834,5.214,101408.018,0.096,82.561,42.081,15.752,95.545
5792,"0000-08-29 07:30:00",231.081,15.995,12.861,5.226,5.005,101423.227,0.071,127.958,100.272,24.491,108.298
5793,"0000-08-29 08:30:00",333.375,17.02,13.549,5.578,4.818,101432.765,0.09,171.299,158.384,32.56,122.461
5794,"0000-08-29 09:30:00",414.042,17.822,14.188,5.771,5.357,101437.463,0.135,202.494,207.342,39.343,138.763
5795,"0000-08-29 10:30:00",435.478,18.224,14.651,5.879,5.289,101435.153,0.209,229.312,200.305,44.053,157.617
5796,"0000-08-29 11:30:00",469.766,18.743,15.012,6.02,5.153,101430.532,0.187,241.004,223.715,45.901,178.432
5797,"0000-08-29 12:30:00",440.913,18.896,15.378,6.125,5.695,101434.227,0.161,234.732,200.925,44.495,199.4
5798,"0000-08-29 13:30:00",404.85,19.019,15.702,6.189,5.495,101422.966,0.145,217.791,184.76,40.133,218.59
5799,"0000-08-29 14:30:00",326.844,18.905,15.886,6.178,5.181,101420.404,0.112,184.453,142.437,33.582,235.236
5800,"0000-08-29 15:30:00",253.748,18.633,15.998,6.246,4.878,101422.926,0.064,145.538,107.927,25.638,249.648
5801,"0000-08-29 16:30:00",153.326,17.9,16.025,5.789,4.76,101431.754,0.056,94.918,59.393,16.945,262.543
5802,"0000-08-29 17:30:00",57.587,16.678,16.046,5.135,4.554,101450.367,0.131,44.381,13.687,7.995,274.646
5803,"0000-08-29 18:30:00",4.897,15.485,15.244,4.538,4.506,101478.644,0.036,4.782,0.12,-0.809,286.595
5804,"0000-08-29 19:30:00",0,14.701,14.516,4.096,4.018,101502.339,0.034,0,0,-9.069,298.949
5805,"0000-08-29 20:30:00",0,14.353,13.857,4.157,4.61,101515.069,0.031,0,0,-16.36,312.18
5806,"0000-08-29 21:30:00",0,13.95,13.217,4.05,4.79,101519.225,0.024,0,0,-22.2,326.614
5807,"0000-08-29 22:30:00",0,13.655,12.573,3.97,4.76,101519.602,0.056,0,0,-26.079,342.29
5808,"0000-08-29 23:30:00",0,13.416,11.89,4.062,4.412,101511.661,0.153,0,0,-27.565,322.509
5809,"0000-08-30 00:30:00",0,13.203,11.721,4.129,5.492,101502.585,0.26,0,0,-26.471,15.401
5810,"0000-08-30 01:30:00",0,13.045,11.578,4.053,5.366,101496.451,0.129,0,0,-22.938,31.248
5811,"0000-08-30 02:30:00",0,12.873,11.483,4.071,5.232,101489.057,0.069,0,0,-17.37,45.885
5812,"0000-08-30 03:30:00",0,12.71,11.357,3.999,4.736,101483.971,0.059,0,0,-10.275,59.293
5813,"0000-08-30 04:30:00",1.361,12.618,11.216,4.145,5.039,101489.646,0.119,1.364,0.008,-2.145,71.767
5814,"0000-08-30 05:30:00",41.662,13.359,11.267,4.328,5.435,101510.784,0.139,35.016,7.753,6.583,83.764
5815,"0000-08-30 06:30:00",130.489,14.753,11.935,4.487,5.197,101526.33,0.134,87.771,45.872,15.512,95.831
5816,"0000-08-30 07:30:00",235.021,16.163,12.603,4.991,5.143,101541.496,0.102,138.44,102.414,24.242,108.59
5817,"0000-08-30 08:30:00",335.851,17.275,13.176,5.48,5.513,101562.507,0.098,183.513,160.887,32.291,122.751
5818,"0000-08-30 09:30:00",399.177,17.942,13.653,5.791,5.919,101572.55,0.21,211.729,197.602,39.045,139.035
5819,"0000-08-30 10:30:00",441.58,18.557,14.125,5.967,5.883,101562.592,0.075,236.967,212.703,43.723,157.832
5820,"0000-08-30 11:30:00",457.153,18.899,14.628,6.207,5.686,101556.92,0.039,238.43,223.076,45.545,178.548
5821,"0000-08-30 12:30:00",432.247,19.06,14.987,6.299,5.621,101551.667,0.095,230.26,209.256,44.13,199.402
5822,"0000-08-30 13:30:00",397.682,19.007,15.364,6.419,5.596,101548.977,0.109,203.75,201.379,39.774,218.506
5823,"0000-08-30 14:30:00",334.519,18.906,15.796,6.286,5.478,101547.001,0.124,175.861,164.223,33.235,235.102
5824,"0000-08-30 15:30:00",256.564,18.64,16.045,6.296,5.651,101544.06,0.097,140.931,120.557,25.301,249.492
5825,"0000-08-30 16:30:00",156.32,18.023,16.317,6.166,5.161,101547.76,0.125,93.079,66.797,16.613,262.382
5826,"0000-08-30 17:30:00",59.161,17.024,16.396,5.699,4.899,101561.666,0.156,43.514,17.029,7.664,274.489
5827,"0000-08-30 18:30:00",4.636,15.851,15.522,5.148,4.812,101595.366,0.07,4.55,0.186,-1.145,286.449
5828,"0000-08-30 19:30:00",0,15.169,14.785,4.887,4.928,101613.223,0.087,0,0,-9.413,298.822
5829,"0000-08-30 20:30:00",0,14.68,14.138,4.724,4.621,101619.401,0.048,0,0,-16.714,312.083
5830,"0000-08-30 21:30:00",0,14.315,13.506,4.647,4.562,101603.786,0.057,0,0,-22.563,326.564
5831,"0000-08-30 22:30:00",0,13.925,12.897,4.676,4.606,101603.178,0.091,0,0,-26.445,342.3
5832,"0000-08-30 23:30:00",0,13.719,12.343,4.626,4.484,101618.94,0.141,0,0,-27.924,322.589
5833,"0000-08-31 00:30:00",0,13.646,12.278,4.704,5.286,101606.039,0.051,0,0,-26.812,15.55
5834,"0000-08-31 01:30:00",0,13.569,12.171,4.581,5.554,101600.913,0.069,0,0,-23.254,31.449
5835,"0000-08-31 02:30:00",0,13.447,12.027,4.613,5.005,101585.998,0.149,0,0,-17.659,46.12
5836,"0000-08-31 03:30:00",0,13.324,11.91,4.551,4.845,101582.47,0.151,0,0,-10.542,59.548
5837,"0000-08-31 04:30:00",0.964,13.231,11.791,4.7,4.987,101584.74,0.126,0.951,0.008,-2.395,72.036
5838,"0000-08-31 05:30:00",36.912,13.887,11.828,4.841,4.87,101604.782,0.101,30.925,6.586,6.342,84.042
5839,"0000-08-31 06:30:00",130.639,15.188,12.607,5.18,5.202,101626.757,0.117,86.107,46.449,15.271,96.118
5840,"0000-08-31 07:30:00",231.805,16.371,13.26,5.599,4.651,101646.631,0.095,134.828,99.76,23.991,108.883
5841,"0000-08-31 08:30:00",334.108,17.355,13.957,5.987,5.058,101671.043,0.142,173.949,164.254,32.02,123.044
5842,"0000-08-31 09:30:00",411.786,18.061,14.48,6.23,5.178,101677.893,0.194,207.404,205.654,38.745,139.308
5843,"0000-08-31 10:30:00",468.002,18.618,14.941,6.247,5.215,101680.917,0.17,232.426,235.33,43.39,158.047
5844,"0000-08-31 11:30:00",484.169,19.05,15.345,6.357,5.416,101677.135,0.057,234.953,246.422,45.187,178.665
5845,"0000-08-31 12:30:00",490.693,19.388,15.731,6.375,4.93,101669.196,0.037,233.953,256.635,43.762,199.407
5846,"0000-08-31 13:30:00",443.607,19.344,16.033,6.345,5.018,101658.105,0.045,208.557,238.614,39.412,218.423
5847,"0000-08-31 14:30:00",358.316,19.288,16.293,6.304,4.672,101652.223,0.078,175.346,184.131,32.884,234.968
5848,"0000-08-31 15:30:00",278.235,19.004,16.52,6.29,4.601,101649.029,0.056,131.632,145.435,24.96,249.337
5849,"0000-08-31 16:30:00",160.857,18.292,16.569,5.916,4.491,101649.828,0.11,91.806,67.956,16.279,262.222
5850,"0000-08-31 17:30:00",59.426,17.218,16.525,5.394,4.207,101657.096,0.018,42.281,16.874,7.329,274.332
5851,"0000-08-31 18:30:00",4.37,16.042,15.634,4.923,3.865,101681.845,0.063,4.128,0.184,-1.483,286.303
5852,"0000-08-31 19:30:00",0,15.248,14.898,4.672,3.765,101696.929,0.021,0,0,-9.759,298.695
5853,"0000-08-31 20:30:00",0,14.758,14.226,4.771,3.551,101703.821,0.091,0,0,-17.07,311.986
5854,"0000-08-31 21:30:00",0,14.393,13.599,4.748,4.029,101706.637,0.121,0,0,-22.929,326.512
5855,"0000-08-31 22:30:00",0,14.071,13,4.686,3.651,101704.619,0.058,0,0,-26.813,342.31
5856,"0000-08-31 23:30:00",0,13.685,12.345,4.687,4.172,101696.72,0.062,0,0,-28.286,322.672
5857,"0000-09-01 00:30:00",0,13.467,12.144,4.612,4.594,101681.513,0.242,0,0,-27.156,15.702
5858,"0000-09-01 01:30:00",0,13.301,12.073,4.481,4.51,101688.078,0.088,0,0,-23.565,31.696
5859,"0000-09-01 02:30:00",0,13.193,11.916,4.526,4.812,101684.87,0.151,0,0,-17.952,46.365
